device,cpu,mcs,txpower,mean_traffic_load,max_capacity,max_gp_capacity,mean_thr,mean_gput,mean_snr,SNR_normalized,mean_q7,mean_q11,mean_q25,mean_bler,mean_bsr,mean_it,mean_dectime,mean_overflows,mean_underflows,mean_lates,count
I7-5600U @ 2.60GHz,0.1,2,-14,17.25,18.28636109,18.25768486,0.195017319,0.194056269,1.976163934,15.97616393,1,1,1,0.529793,70660.65574,2.570163934,1121.072522,0.262295082,0.262295082,15.90163934,1
I7-5600U @ 2.60GHz,0.1,2,-14,23,20.70891275,20.69123762,0.27016693,0.268609882,4.139294118,18.13929412,1,1,1,0.705183,142849.8039,4.782156863,1150.098039,0.333333333,0.098039216,18.39215686,1
I7-5600U @ 2.60GHz,0.1,2,-14,28.75,20.70876387,20.69035338,0.287993485,0.286361807,4.169487179,18.16948718,1,1,1,0.769597,148951.8974,4.676153846,452.5641026,0.333333333,0.102564103,18.20512821,1
I7-5600U @ 2.60GHz,0.1,2,-13,2.3,3.312635315,2.6094508,0.310056935,0.308911435,4.673636364,17.67363636,1,1,1,0.71282,149377.4545,4.123863636,1488.650835,0.295454545,0.113636364,17.31818182,1
I7-5600U @ 2.60GHz,0.1,2,-13,5.75,7.039359095,6.234428138,0.288234078,0.286599507,4.36825,17.36825,1,1,1,0.733657,146283.8864,4.5525,2908.388672,0.318181818,0.113636364,17.77272727,1
I7-5600U @ 2.60GHz,0.1,2,-13,11.5,12.36441646,12.19656422,0.293889443,0.29251213,4.42802381,17.42802381,1,1,1,0.73957,148951.4286,4.39952381,2933.001581,0.30952381,0.19047619,15.9047619,1
I7-5600U @ 2.60GHz,0.1,2,-13,17.25,18.28636109,18.25768486,0.290156533,0.2885955,4.33475,17.33475,1,1,1,0.732027,146234.8409,4.524318182,1754.680043,0.318181818,0.227272727,16.90909091,1
I7-5600U @ 2.60GHz,0.1,2,-13,23,20.70891275,20.69123762,0.273049201,0.271611373,3.23224,16.23224,1,1,1,0.63554,107040.96,3.149,810.88,0.28,0.3,15.38,1
I7-5600U @ 2.60GHz,0.1,2,-13,28.75,20.70876387,20.69035338,0.28810185,0.281846738,4.859132609,17.85913261,1,1,1,0.70157,119487.4348,4.17,1062.565217,0.282608696,0.239130435,14.30434783,1
I7-5600U @ 2.60GHz,0.1,2,-12,2.3,3.312635315,2.6094508,0.280216017,0.278831113,3.777714286,15.77771429,1,1,1,0.64603,98422.53061,3.214285714,809.3265306,0.285714286,0.142857143,15.55102041,1
I7-5600U @ 2.60GHz,0.1,2,-12,5.75,7.039359095,6.234428138,0.307326445,0.305509485,5.29444186,17.29444186,1,1,1,0.73482,147032.1628,4.450697674,2030.959847,0.325581395,0.279069767,16.55813953,1
I7-5600U @ 2.60GHz,0.1,2,-12,11.5,12.36441646,12.19656422,0.246507118,0.235646057,6.070114815,18.07011481,1,1,1,0.646668,89231.01852,4.10537037,923.3703704,0.277777778,0.148148148,15.53703704,1
I7-5600U @ 2.60GHz,0.1,2,-12,17.25,18.28636109,18.25768486,0.292756954,0.291544739,3.76975,15.76975,1,1,1,0.66006,108350.5833,3.343125,507.25,0.270833333,0.125,14.9375,1
I7-5600U @ 2.60GHz,0.1,2,-12,23,20.70891275,20.69123762,0.282152034,0.280867863,5.042666667,17.04266667,1,1,1,0.722605,145022.25,4.8,1691.008952,0.333333333,0.25,19.25,1
I7-5600U @ 2.60GHz,0.1,2,-12,28.75,20.70876387,20.69035338,0.27386029,0.272493442,5.097346154,17.09734615,1,1,1,0.698017,138921.5769,4.753846154,395.75,0.326923077,0.096153846,18.59615385,1
I7-5600U @ 2.60GHz,0.1,2,-11,2.3,3.312635315,2.6094508,0.290704163,0.289063384,5.476092731,16.47609273,1,1,1,0.677999,142967.5465,4.370397601,2431.77995,0.301569215,0.205437281,16.83085457,3
I7-5600U @ 2.60GHz,0.1,2,-11,5.75,7.039359095,6.234428138,0.333767762,0.331877159,5.700573381,16.70057338,1,1,1,0.6835335,147374.2801,4.258156013,2500.933198,0.28784693,0.23549201,16.03469302,2
I7-5600U @ 2.60GHz,0.1,2,-11,11.5,12.36441646,12.19656422,0.147803278,0.14703712,2.779621176,13.77962118,1,1,1,0.81975,73803.07843,2.995784314,1257.672174,0.537254902,0.398039216,27.75490196,2
I7-5600U @ 2.60GHz,0.1,2,-11,17.25,18.28636109,18.25768486,0.332440106,0.330414091,5.781865942,16.78186594,1,1,1,0.6581015,142358.8268,4.218199275,2725.57636,0.296376812,0.203623188,16.54094203,2
I7-5600U @ 2.60GHz,0.1,2,-11,23,20.70891275,20.69123762,0.278728824,0.277478716,4.516585185,15.51658519,1,1,1,0.662834,120401.9963,3.747907407,803.6873155,0.316666667,0.142592593,17.80740741,2
I7-5600U @ 2.60GHz,0.1,2,-11,28.75,20.70876387,20.69035338,0.244873912,0.243497751,4.1792,15.1792,1,1,1,0.591855,115165.7186,3.608632768,2882.599182,0.268926554,0.218502825,14.63036723,2
I7-5600U @ 2.60GHz,0.1,2,-10,2.3,3.312635315,2.6094508,0.296339128,0.294988938,6.503409091,16.50340909,1,1,1,0.724979,148164.1364,4.364318182,1668.913352,0.318181818,0.136363636,16.93181818,1
I7-5600U @ 2.60GHz,0.1,2,-10,5.75,7.039359095,6.234428138,0.273968611,0.272666325,4.485,14.485,1,1,1,0.63582,102992.54,3.1396,541.4114844,0.28,0.1,15.54,1
I7-5600U @ 2.60GHz,0.1,2,-10,11.5,12.36441646,12.19656422,0.256663435,0.255606904,4.349865385,14.34986538,1,1,1,0.62073,102916.8462,3.115192308,952.7115385,0.288461538,0.307692308,16.59615385,1
I7-5600U @ 2.60GHz,0.1,2,-10,17.25,18.28636109,18.25768486,0.295063715,0.293548924,6.087073171,16.08707317,1,1,1,0.761776,148883.5122,4.759756098,449.804878,0.341463415,0.195121951,18.65853659,1
I7-5600U @ 2.60GHz,0.1,2,-10,23,20.70891275,20.69123762,0.307229589,0.305215375,6.381162791,16.38116279,1,1,1,0.73251,148909.3953,4.403023256,1776.338118,0.325581395,0.11627907,17.09302326,1
I7-5600U @ 2.60GHz,0.1,2,-10,28.75,20.70876387,20.69035338,0.277663151,0.275944867,4.59796,14.59796,1,1,1,0.6412,107017.04,3.2546,588.4550781,0.28,0.18,15.52,1
I7-5600U @ 2.60GHz,0.1,2,-9,2.3,3.312635315,2.6094508,0.270127766,0.268782294,4.816692308,13.81669231,1,1,1,0.61066,93250.92308,2.927307692,626.9559796,0.288461538,0.134615385,16.82692308,1
I7-5600U @ 2.60GHz,0.1,2,-9,5.75,7.039359095,6.234428138,0.295498094,0.293692466,7.039302326,16.03930233,1,1,1,0.73502,147572.4186,4.442093023,2391.638445,0.325581395,0.139534884,18,1
I7-5600U @ 2.60GHz,0.1,2,-9,11.5,12.36441646,12.19656422,0.276129127,0.274445229,6.682290909,15.68229091,1,1,1,0.674384,141548.6364,4.660363636,1875.181818,0.327272727,0.127272727,18.23636364,1
I7-5600U @ 2.60GHz,0.1,2,-9,17.25,18.28636109,18.25768486,0.300734597,0.29905529,5.707619048,14.70761905,1,1,1,0.69812,116810.7381,3.311666667,551.0714286,0.285714286,0.142857143,15.23809524,1
I7-5600U @ 2.60GHz,0.1,2,-9,23,20.70891275,20.69123762,0.292915246,0.291056738,6.84675,15.84675,1,1,1,0.75736,148896.9,4.53675,261.55,0.325,0.125,17.525,1
I7-5600U @ 2.60GHz,0.1,2,-9,28.75,20.70876387,20.69035338,0.269362327,0.268263319,4.657115385,13.65711538,1,1,1,0.61973,100036.6923,3.08,614.2307692,0.288461538,0.192307692,15.65384615,1
I7-5600U @ 2.60GHz,0.1,2,-8,2.3,3.312635315,2.6094508,0.291318002,0.289803524,7.412722222,15.41272222,1,1,1,0.728847,145109.6778,4.562111111,902.0777778,0.322222222,0.122222222,17.87777778,2
I7-5600U @ 2.60GHz,0.1,2,-8,5.75,7.039359095,6.234428138,0.27737296,0.27502139,7.96263892,15.96263892,1,1,1,0.6861555,122586.705,4.561237514,1213.225038,0.307436182,0.163337033,18.03662597,2
I7-5600U @ 2.60GHz,0.1,2,-8,11.5,12.36441646,12.19656422,0.266501515,0.265038426,6.145738878,14.14573888,1,1,1,0.64699,117098.7515,3.613352031,1345.07924,0.305029014,0.157833656,16.59071567,2
I7-5600U @ 2.60GHz,0.1,2,-8,17.25,18.28636109,18.25768486,0.273436485,0.269992064,8.311510339,16.31151034,1,1,1,0.6835395,116915.4161,4.422242973,1294.606103,0.30477474,0.116288025,17.04601463,2
I7-5600U @ 2.60GHz,0.1,2,-8,23,20.70891275,20.69123762,0.31331764,0.310995153,8.14619898,16.14619898,1,1,1,0.7093535,135313.0068,4.244931973,2074.461213,0.307823129,0.181972789,16.88945578,2
I7-5600U @ 2.60GHz,0.1,2,-8,28.75,20.70876387,20.69035338,0.274815767,0.271183763,8.295769231,16.29576923,1,1,1,0.6870595,119822.2158,4.314539689,1310.036444,0.314443535,0.149345336,17.98097381,2
I7-5600U @ 2.60GHz,0.1,2,-7,2.3,3.312635315,2.6094508,0.291378149,0.288448666,8.718229167,15.71822917,1,1,1,0.700197,124981.2604,4.372395833,895.9546794,0.302083333,0.15625,16.32291667,2
I7-5600U @ 2.60GHz,0.1,2,-7,5.75,7.039359095,6.234428138,0.271154391,0.266591186,8.443240294,15.44324029,1,1,1,0.6704165,123132.705,4.541862745,2252.742946,0.302231237,0.165821501,17.91717377,2
I7-5600U @ 2.60GHz,0.1,2,-7,11.5,12.36441646,12.19656422,0.299499187,0.298729893,6.96565,13.96565,1,1,1,0.685305,122520.4475,3.56995,1255.088486,0.29,0.1775,17.03,2
I7-5600U @ 2.60GHz,0.1,2,-7,17.25,18.28636109,18.25768486,0.288277003,0.286680788,8.844676744,15.84467674,1,1,1,0.7020685,145031.9023,4.210613953,904.8364135,0.334418605,0.224418605,17.86325581,2
I7-5600U @ 2.60GHz,0.1,2,-7,23,20.70891275,20.69123762,0.372152078,0.370144468,7.820147093,14.82014709,1,1,1,0.642665,112030.3258,3.551623027,622.4833745,0.294570658,0.204274162,16.84963419,2
I7-5600U @ 2.60GHz,0.1,2,-7,28.75,20.70876387,20.69035338,0.294034522,0.292855555,8.427391304,15.4273913,1,1,1,0.713515,147804.9457,4.385326087,2450.317298,0.304347826,0.141304348,16.44565217,2
I7-5600U @ 2.60GHz,0.1,2,-6,2.3,3.312635315,2.6094508,0.203044063,0.199663622,7.828761532,13.82876153,1,1,1,0.72367575,139879.8939,5.063442838,2255.172051,0.29272348,0.253062228,15.76117887,4
I7-5600U @ 2.60GHz,0.1,2,-6,5.75,7.039359095,6.234428138,0.270946639,0.268766339,7.843277458,13.84327746,1,1,1,0.675237667,118753.0628,3.923870264,1703.006743,0.286141963,0.162884501,16.30532703,3
I7-5600U @ 2.60GHz,0.1,2,-6,11.5,12.36441646,12.19656422,0.263691331,0.262041499,7.212414076,13.21241408,1,1,1,0.6683525,120436.2944,3.58576298,936.7044723,0.298829333,0.222431351,16.02167667,4
I7-5600U @ 2.60GHz,0.1,2,-6,17.25,18.28636109,18.25768486,0.26924921,0.267315369,8.304037579,14.30403758,1,1,1,0.678261,125870.7483,3.926750153,1215.118369,0.306450605,0.168038179,16.84032094,4
I7-5600U @ 2.60GHz,0.1,2,-6,23,20.70891275,20.69123762,0.25421233,0.252792603,7.216078487,13.21607849,1,1,1,0.693206667,129243.2059,4.07929359,2030.029496,0.297820513,0.181025641,15.97025641,3
I7-5600U @ 2.60GHz,0.1,2,-6,28.75,20.70876387,20.69035338,0.260467367,0.258231195,9.11385143,15.11385143,1,1,1,0.677697,131213.9809,4.399836908,1532.105106,0.310371517,0.25140056,16.97825446,4
I7-5600U @ 2.60GHz,0.1,2,-5,2.3,3.312635315,2.6094508,0.280888675,0.276606357,10.38512264,15.38512264,1,1,1,0.647762,106367.8113,4.014528302,5342.189726,0.264150943,0.226415094,14.67924528,1
I7-5600U @ 2.60GHz,0.1,2,-5,5.75,7.039359095,6.234428138,0.28722463,0.286033275,8.99,13.99,1,1,1,0.70187,147796.625,4.407708333,4618.725749,0.291666667,0.1875,15.3125,1
I7-5600U @ 2.60GHz,0.1,2,-5,11.5,12.36441646,12.19656422,0.282843235,0.281292588,8.793653846,13.79365385,1,1,1,0.68646,144933.8846,4.550769231,2162.998197,0.326923077,0.192307692,17.90384615,1
I7-5600U @ 2.60GHz,0.1,2,-5,17.25,18.28636109,18.25768486,0.27390018,0.272559842,8.28575,13.28575,1,1,1,0.772366,148944.4,4.87225,264.975,0.325,0.125,17.3,1
I7-5600U @ 2.60GHz,0.1,2,-5,23,20.70891275,20.69123762,0.25456386,0.25288322,7.751510811,12.75151081,1,1,1,0.80161,148778.8108,5.166756757,484.2162162,0.324324324,0.054054054,18.64864865,1
I7-5600U @ 2.60GHz,0.1,2,-5,28.75,20.70876387,20.69035338,0.472062758,0.460151353,10.56928621,15.56928621,1,1,1,0.62561,109785.1552,4.203448276,366.1327586,0.293103448,0.189655172,16.68965517,1
I7-5600U @ 2.60GHz,0.1,2,-4,2.3,3.312635315,2.6094508,0.290312023,0.288406865,9.735510204,13.7355102,1,1,1,0.69162,142972.7347,4.318367347,3913.700494,0.306122449,0.163265306,16.46938776,1
I7-5600U @ 2.60GHz,0.1,2,-4,5.75,7.039359095,6.234428138,0.28179543,0.280136762,9.614,13.614,1,1,1,0.65674,137651.3818,4.366545455,1511.634659,0.309090909,0.090909091,17.56363636,1
I7-5600U @ 2.60GHz,0.1,2,-4,11.5,12.36441646,12.19656422,0.28830202,0.287003878,9.545208333,13.54520833,1,1,1,0.70532,142832,4.454375,1687.07959,0.3125,0.083333333,17.95833333,1
I7-5600U @ 2.60GHz,0.1,2,-4,17.25,18.28636109,18.25768486,0.287026554,0.286038054,9.491923077,13.49192308,1,1,1,0.67497,138824.5,4.354038462,4883.940505,0.307692308,0.115384615,17,1
I7-5600U @ 2.60GHz,0.1,2,-4,23,20.70891275,20.69123762,0.3730458,0.368429743,10.24390244,14.24390244,1,1,1,0.7295,130219.2195,4.082195122,3591.768293,0.317073171,0.170731707,17.73170732,1
I7-5600U @ 2.60GHz,0.1,2,-4,28.75,20.70876387,20.69035338,0.262956074,0.261620113,6.183461538,10.18346154,1,1,1,0.62105,100094.1538,3.101538462,467.7115385,0.288461538,0.153846154,16.46153846,1
I7-5600U @ 2.60GHz,0.1,2,-3,2.3,3.312635315,2.6094508,0.290220509,0.288907916,9.901794872,12.90179487,1,1,1,0.7658,149293.9487,4.576666667,268.1282051,0.333333333,0.102564103,17.92307692,1
I7-5600U @ 2.60GHz,0.1,2,-3,5.75,7.039359095,6.234428138,0.293147096,0.291774113,9.825813953,12.82581395,1,1,1,0.74413,146932.3488,4.635116279,423.0930233,0.325581395,0.11627907,17.93023256,1
I7-5600U @ 2.60GHz,0.1,2,-3,11.5,12.36441646,12.19656422,0.277558559,0.270399051,10.38517308,13.38517308,1,1,1,0.684485,102800.0385,4.530192308,1749.784292,0.288461538,0.153846154,17.07692308,1
I7-5600U @ 2.60GHz,0.1,2,-3,17.25,18.28636109,18.25768486,0.284925955,0.283348508,10.33111111,13.33111111,1,1,1,0.65822,138529.963,4.305,4802.556279,0.296296296,0.148148148,16.44444444,1
I7-5600U @ 2.60GHz,0.1,2,-3,23,20.70891275,20.69123762,0.259162446,0.257710696,7.007916667,10.00791667,1,1,1,0.64687,102234.75,3.056666667,1393.873372,0.270833333,0.125,15.54166667,1
I7-5600U @ 2.60GHz,0.1,2,-3,28.75,20.70876387,20.69035338,0.285393604,0.283505338,9.875238095,12.8752381,1,1,1,0.748431,146816.2619,4.602142857,613.8571429,0.333333333,0.142857143,17.76190476,1
I7-5600U @ 2.60GHz,0.1,2,-2,2.3,3.312635315,2.6094508,0.28974923,0.288049547,10.75854167,12.75854167,1,1,1,0.70201,142621.375,4.411458333,942.5905762,0.3125,0.125,16.875,1
I7-5600U @ 2.60GHz,0.1,2,-2,5.75,7.039359095,6.234428138,0.29400828,0.292196221,10.70638298,12.70638298,1,1,1,0.70892,143392.5106,4.424042553,3073.515708,0.319148936,0.106382979,17.46808511,1
I7-5600U @ 2.60GHz,0.1,2,-2,11.5,12.36441646,12.19656422,0.299246745,0.297212346,11.09480769,13.09480769,1,1,1,0.66398,142207.4615,4.183461538,3582.705303,0.288461538,0.173076923,15.51923077,1
I7-5600U @ 2.60GHz,0.1,2,-2,17.25,18.28636109,18.25768486,0.273311443,0.272063906,7.676538462,9.676538462,1,1,1,0.627177,108557.9231,3.269807692,2452.36531,0.269230769,0.230769231,15.09615385,1
I7-5600U @ 2.60GHz,0.1,2,-2,23,20.70891275,20.69123762,0.278460955,0.276785696,9.982,11.982,1,1,1,0.765818,148927.7,4.7295,1712.381641,0.325,0.15,17.35,1
I7-5600U @ 2.60GHz,0.1,2,-2,28.75,20.70876387,20.69035338,0.292174362,0.290637254,10.53175,12.53175,1,1,1,0.757546,148959,4.544,449.725,0.325,0.225,17.3,1
I7-5600U @ 2.60GHz,0.1,2,-1,2.3,3.312635315,2.6094508,0.291160838,0.289557031,11.87564321,12.87564321,1,1,1,0.674155667,144787.2768,4.191335494,2553.960409,0.301666667,0.196574074,16.7892284,3
I7-5600U @ 2.60GHz,0.1,2,-1,5.75,7.039359095,6.234428138,0.282465771,0.277821367,12.39464816,13.39464816,1,1,1,0.646930667,126535.163,4.031875386,3518.287551,0.27574446,0.224814589,14.60236694,3
I7-5600U @ 2.60GHz,0.1,2,-1,11.5,12.36441646,12.19656422,0.291939237,0.290394917,11.34962376,12.34962376,1,1,1,0.707939667,142697.3279,4.459750416,1747.824326,0.31442812,0.100224973,17.30184329,3
I7-5600U @ 2.60GHz,0.1,2,-1,17.25,18.28636109,18.25768486,0.283907943,0.281728398,12.19733943,13.19733943,1,1,1,0.644081,118040.2845,3.549021164,2945.760223,0.276685693,0.22709099,14.86759194,3
I7-5600U @ 2.60GHz,0.1,2,-1,23,20.70891275,20.69123762,0.275805783,0.272996639,10.24853825,11.24853825,1,1,1,0.685823333,121802.9781,4.123193065,908.2869327,0.296821644,0.150564749,16.6644602,3
I7-5600U @ 2.60GHz,0.1,2,-1,28.75,20.70876387,20.69035338,0.298289715,0.296511037,11.62782368,12.62782368,1,1,1,0.707503333,146446.1805,4.321656743,2764.165003,0.301240475,0.210916179,15.90464292,3
I7-5600U @ 2.60GHz,0.1,2,4,2.3,3.312635315,2.6094508,0.240495504,0.239206437,11.69572506,7.695725055,1,1,1,0.6756525,117086.4353,3.810261641,1547.871508,0.307095344,0.19135255,16.53104213,2
I7-5600U @ 2.60GHz,0.1,2,4,5.75,7.039359095,6.234428138,0.252224843,0.250651418,12.31528846,8.315288462,1,1,1,0.6759895,118839.6667,3.467147436,661.2788462,0.310897436,0.272435897,16.75961538,2
I7-5600U @ 2.60GHz,0.1,2,4,11.5,12.36441646,12.19656422,0.202235741,0.200855636,10.50802278,6.508022775,1,1,1,0.641189,116340.7191,4.189892554,2744.191143,0.277996368,0.226694915,16.2876816,2
I7-5600U @ 2.60GHz,0.1,2,4,17.25,18.28636109,18.25768486,0.229032905,0.223596976,14.52473893,10.52473893,1,1,1,0.674941,111479.1183,4.864208166,1279.286973,0.299721621,0.197185277,16.61676461,2
I7-5600U @ 2.60GHz,0.1,2,4,23,20.70891275,20.69123762,0.246789027,0.245403113,13.15087394,9.150873941,1,1,1,0.638176,121961.2156,3.706566031,3375.593601,0.28990113,0.232521186,16.32980226,2
I7-5600U @ 2.60GHz,0.1,2,4,28.75,20.70876387,20.69035338,0.190763868,0.18867965,11.29213393,7.292133929,1,1,1,1,200918.7727,5.95178784,2264.396182,0.319727891,0.227891156,17.8182398,2
I7-5600U @ 2.60GHz,0.1,2,14,2.3,3.312635315,2.6094508,0.216961236,0.214504045,17.00708431,3.007084314,1,1,1,0.640316,92657.96043,3.692632799,1883.521544,0.282709447,0.288235294,17.86060606,2
I7-5600U @ 2.60GHz,0.1,2,14,5.75,7.039359095,6.234428138,0.23162387,0.230251198,16.45517758,2.45517758,1,1,1,0.662985,120089.4336,3.968734739,1728.890408,0.307436182,0.155382908,16.94080651,2
I7-5600U @ 2.60GHz,0.1,2,14,11.5,12.36441646,12.19656422,0.252340415,0.251130469,17.92111321,3.921113208,1,1,1,0.64997,118962.4843,3.695066038,2052.71883,0.300943396,0.197169811,17.83660377,2
I7-5600U @ 2.60GHz,0.1,2,14,17.25,18.28636109,18.25768486,0.147666064,0.146665809,12.19434884,-1.805651163,1,1,1,1,71331.98889,1.97481137,466.6751406,0.271317829,0.259689922,15.02894057,2
I7-5600U @ 2.60GHz,0.1,2,14,23,20.70891275,20.69123762,0.24971239,0.248088329,16.94931028,2.94931028,1,1,1,0.62971,113134.3237,3.281179138,2036.175993,0.281746032,0.233560091,15.08163265,2
I7-5600U @ 2.60GHz,0.1,2,14,28.75,20.70876387,20.69035338,0.279022544,0.277710418,19.26299335,5.262993348,1,1,1,0.72448,135298.4349,4.053198448,1318.254335,0.317627494,0.227549889,18.15715078,2
I7-5600U @ 2.60GHz,0.1,4,-16,2.3,3.312635315,2.6094508,0.362464749,0.359922778,2.965923969,18.96592397,1,1,1,0.677877333,124401.4613,5.038073289,1764.113778,0.328929008,0.364061864,18.41019827,3
I7-5600U @ 2.60GHz,0.1,4,-16,5.75,7.039359095,6.234428138,0.372412155,0.368738192,3.310929514,19.31092951,1,1,1,0.696452333,124976.9517,4.883715305,1078.574246,0.31677646,0.29503733,17.36869236,3
I7-5600U @ 2.60GHz,0.1,4,-16,11.5,12.36441646,12.19656422,0.350854923,0.348447199,2.71289722,18.71289722,1,1,1,0.654879,117757.2259,4.322996663,1269.811738,0.316108495,0.296485261,16.96301881,3
I7-5600U @ 2.60GHz,0.1,4,-16,17.25,18.28636109,18.25768486,0.338842766,0.337268769,2.845482284,18.84548228,1,1,1,0.697876,138929.614,5.222680263,1870.071336,0.326783707,0.332248188,17.96823443,3
I7-5600U @ 2.60GHz,0.1,4,-16,23,20.70891275,20.69123762,0.355781136,0.354462778,2.923838645,18.92383865,1,1,1,0.687622667,134551.3978,5.084532825,1814.953056,0.331196581,0.337606838,17.87883358,3
I7-5600U @ 2.60GHz,0.1,4,-16,28.75,20.70876387,20.69035338,0.361268864,0.358675183,2.756224605,18.7562246,1,1,1,0.656754333,117165.4864,4.266199285,1258.84833,0.307180539,0.311003638,17.02427868,3
I7-5600U @ 2.60GHz,0.1,4,-15,2.3,3.312635315,2.6094508,0.43107567,0.428471858,3.825591837,18.82559184,1,1,1,0.703983,127897.9796,4.603877551,1130.387755,0.326530612,0.306122449,18.06122449,1
I7-5600U @ 2.60GHz,0.1,4,-15,5.75,7.039359095,6.234428138,0.463737225,0.461785615,3.848538462,18.84853846,1,1,1,0.75909,147647.0769,4.513076923,1171.923077,0.333333333,0.307692308,18.33333333,1
I7-5600U @ 2.60GHz,0.1,4,-15,11.5,12.36441646,12.19656422,0.38810634,0.386321411,2.262384615,17.26238462,1,1,1,0.59817,87694.61538,2.694230769,778.5769231,0.269230769,0.269230769,14.76923077,1
I7-5600U @ 2.60GHz,0.1,4,-15,17.25,18.28636109,18.25768486,0.439727057,0.43648767,3.944288889,18.94428889,1,1,1,0.715049,140926.3111,4.352666667,1446.4,0.311111111,0.288888889,16.28888889,1
I7-5600U @ 2.60GHz,0.1,4,-15,23,20.70891275,20.69123762,0.436927493,0.433306877,3.923160714,18.92316071,1,1,1,0.65605,127207.8929,4.502857143,854.5178571,0.321428571,0.232142857,17.67857143,1
I7-5600U @ 2.60GHz,0.1,4,-15,28.75,20.70876387,20.69035338,0.437283186,0.435987652,3.720711111,18.72071111,1,1,1,0.737228,140414.2,4.784,474.3111111,0.333333333,0.266666667,18.28888889,1
I7-5600U @ 2.60GHz,0.1,4,-14,2.3,3.312635315,2.6094508,0.443318987,0.441898051,4.368209302,18.3682093,1,1,1,0.73727,141870.2791,4.481627907,670.6046512,0.325581395,0.279069767,18.1627907,1
I7-5600U @ 2.60GHz,0.1,4,-14,5.75,7.039359095,6.234428138,0.434733396,0.433254065,4.088844444,18.08884444,1,1,1,0.737269,139310.4,4.756444444,1018.133333,0.333333333,0.222222222,17.88888889,1
I7-5600U @ 2.60GHz,0.1,4,-14,11.5,12.36441646,12.19656422,0.379172707,0.377432135,2.629711538,16.62971154,1,1,1,0.60361,90567.07692,2.761346154,1572.526893,0.269230769,0.269230769,15.57692308,1
I7-5600U @ 2.60GHz,0.1,4,-14,17.25,18.28636109,18.25768486,0.441214872,0.439565267,4.276377778,18.27637778,1,1,1,0.726283,144143.9111,4.525333333,1023.355556,0.333333333,0.311111111,18.42222222,1
I7-5600U @ 2.60GHz,0.1,4,-14,23,20.70891275,20.69123762,0.313454778,0.311628462,3.530471739,17.53047174,1,1,1,0.78681,138639.3261,5.826086957,1294.212661,0.326086957,0.260869565,17.15217391,1
I7-5600U @ 2.60GHz,0.1,4,-14,28.75,20.70876387,20.69035338,0.324659592,0.323574422,2.194070175,16.19407018,1,1,1,0.54276,74827.64912,2.292807018,1093.984341,0.263157895,0.245614035,14.45614035,1
I7-5600U @ 2.60GHz,0.1,4,-13,2.3,3.312635315,2.6094508,0.395244728,0.39166578,4.5166875,17.5166875,1,1,1,0.718875,127120.5625,4.712291667,769.0833333,0.3125,0.166666667,17.64583333,1
I7-5600U @ 2.60GHz,0.1,4,-13,5.75,7.039359095,6.234428138,0.436607049,0.434447261,4.560847826,17.56084783,1,1,1,0.719367,137468.9348,4.490217391,811.1521739,0.326086957,0.217391304,17.63043478,1
I7-5600U @ 2.60GHz,0.1,4,-13,11.5,12.36441646,12.19656422,0.424380761,0.420594061,4.49477193,17.49477193,1,1,1,0.64421,125109.2281,4.390526316,1310.296841,0.315789474,0.175438596,17.38596491,1
I7-5600U @ 2.60GHz,0.1,4,-13,17.25,18.28636109,18.25768486,0.439771783,0.435909494,4.486634615,17.48663462,1,1,1,0.67401,125594.25,4.360769231,1417.673753,0.307692308,0.25,17.28846154,1
I7-5600U @ 2.60GHz,0.1,4,-13,23,20.70891275,20.69123762,0.417833203,0.416589774,3.044843137,16.04484314,1,1,1,0.62661,100219.4314,3.088235294,880.1257851,0.274509804,0.254901961,15.62745098,1
I7-5600U @ 2.60GHz,0.1,4,-13,28.75,20.70876387,20.69035338,0.460259816,0.455692286,4.478291667,17.47829167,1,1,1,0.696927,130535.6458,4.344375,790.1875,0.3125,0.25,17.5,1
I7-5600U @ 2.60GHz,0.1,4,-12,2.3,3.312635315,2.6094508,0.468871645,0.467308233,5.061076923,17.06107692,1,1,1,0.76872,148210.8718,4.652820513,902,0.333333333,0.256410256,16.94871795,1
I7-5600U @ 2.60GHz,0.1,4,-12,5.75,7.039359095,6.234428138,0.43702538,0.435012353,5.307953488,17.30795349,1,1,1,0.73466,141100.5116,4.442093023,1488.418605,0.325581395,0.325581395,18.41860465,1
